ID,Year,PP (Y), TC (X1) ,II (X2),ATB (X3),ML (Z)
356,2021,-0.009012,0.011561,0.273409,0.005531,-0.059735
357,2017,0.017511,0.026309,0.170066,0.163259,0.038438
357,2018,-0.046455,0.041578,0.209209,0.162918,0.036723
357,2019,0.043628,0.069907,0.201023,0.162263,0.003884
357,2020,-0.088197,0.097190,0.207268,0.156837,-0.013455
357,2021,-1.033408,0.112178,0.194473,0.141590,0.016911
358,2017,0.170300,0.036667,0.136038,0.024330,-0.023007
358,2018,0.176585,0.034727,0.176139,0.024118,-0.006654
358,2019,0.158855,0.029768,0.158898,0.024914,-0.013130
358,2020,0.129214,0.024714,0.149306,0.023016,-0.035895
358,2021,0.117434,0.011708,0.220561,0.016623,0.079876
359,2017,0.023569,0.152903,0.113449,0.000000,-0.025401
359,2018,-0.163707,0.180021,0.097560,0.000000,-0.057713
359,2019,-0.130087,0.171301,0.085511,0.000000,-0.016714
359,2020,0.041479,0.174395,0.081164,0.000000,-0.070211
359,2021,0.039486,0.098545,0.101563,0.000000,0.054543
360,2017,-0.375844,0.443720,0.021630,0.098345,0.021262
360,2018,0.037678,0.635233,0.036314,0.097247,-0.132676
360,2019,-8.227436,0.520865,0.033850,0.097315,-0.120264
360,2020,-0.297629,0.392441,0.032099,0.099209,-0.008917
360,2021,-0.163770,0.279285,0.038693,0.085638,-0.018220
361,2017,-0.012131,0.043772,0.060613,0.298134,0.005583
361,2018,0.009966,0.036013,0.078441,0.265428,0.056475
361,2019,-0.005526,0.004019,0.120627,0.247909,0.056290
361,2020,-0.000671,0.006380,0.112263,0.239150,0.055826
361,2021,-0.024742,0.006414,0.142562,0.164947,0.054178
362,2017,0.159549,0.021344,0.015015,0.000000,-0.104898
362,2018,0.140472,0.033651,0.018718,0.000000,-0.055123
362,2019,-0.099924,0.050719,0.016367,0.000000,-0.113727
362,2020,-0.743096,0.041335,0.014608,0.000000,-0.164192
362,2021,-0.094694,0.015324,0.018859,0.000000,-0.044179
363,2017,-0.878022,0.329081,0.048247,0.000000,0.038287
363,2018,-1.560730,0.244738,0.060043,0.006817,-0.032574
363,2019,0.000000,0.063511,0.046836,0.004997,-0.098763
363,2020,-0.031748,0.130001,0.058199,0.003947,-0.006263
363,2021,-0.003507,0.086410,0.056270,0.002507,0.164906
364,2017,-0.000352,0.006561,0.108768,0.060352,0.135001
364,2018,0.000245,0.012036,0.178797,0.059003,-0.011858
364,2019,-0.085701,0.066257,0.171819,0.064566,0.400048
364,2020,0.040699,0.013130,0.207610,0.069119,-0.084467
364,2021,0.046541,0.015932,0.285451,0.071552,0.154493
365,2017,0.200000,3.748125,0.029031,0.000000,-0.078009
365,2018,0.180102,0.067682,0.062659,0.000000,-0.016132
365,2019,0.036311,0.081636,0.092035,0.000000,0.251711
365,2020,0.021729,0.105159,0.068344,0.000000,0.132570
365,2021,-0.047768,0.106006,0.037853,0.032510,-0.005933
366,2017,-0.022907,0.395795,0.072108,0.001120,0.096576
366,2018,0.051919,0.342842,0.089785,0.000943,0.075867
366,2019,0.047780,0.266745,0.062881,0.000901,0.034824
366,2020,-0.205385,0.286385,0.049835,0.000908,0.007437
366,2021,0.070237,0.292147,0.065206,0.000716,0.057010
367,2017,-0.014993,0.421046,0.090432,0.187402,0.066181
367,2018,0.036251,0.932912,0.095405,0.189430,0.025747
367,2019,-0.068450,0.291124,0.076097,0.187097,0.003974
367,2020,-0.006307,0.186762,0.098097,0.170306,0.024126
367,2021,0.149786,0.188521,0.177269,0.139923,0.061422
368,2017,-0.015808,0.002742,0.342004,0.003161,0.076174
368,2018,-0.058907,0.003353,0.262679,0.003901,-0.007349
368,2019,0.046006,0.099237,0.204050,0.005104,-0.061139
368,2020,0.088420,-0.345205,0.277714,0.003636,0.041831
368,2021,0.086563,0.026369,0.267844,0.001066,0.122063
369,2017,-0.122528,0.007582,0.077850,0.000486,0.002004
369,2018,-0.049797,0.008750,0.072052,0.000381,-0.029186
369,2019,-0.019964,0.015724,0.075336,0.000404,0.113681
369,2020,-0.046002,0.024896,0.095012,0.000346,0.062957
369,2021,0.001185,0.025545,0.055234,0.000338,0.017268
370,2017,0.169555,0.054787,0.314749,0.004125,1.200557
370,2018,0.078773,0.509797,0.021056,0.002531,0.059965
370,2019,0.135444,0.580492,0.031576,0.003410,-0.158071
370,2020,0.027800,0.486885,0.119876,0.003208,0.175496
370,2021,-0.020647,0.533352,0.024890,0.002895,0.088129
371,2017,0.041711,0.175330,0.222315,0.001190,-0.036589
371,2018,0.199555,0.286511,0.221431,0.004529,-0.028930
371,2019,0.049544,0.241632,0.290475,0.005179,-0.015214
371,2020,-0.018924,0.147462,0.190414,0.004247,-0.041603
371,2021,-0.246667,0.201607,0.326622,0.003436,0.017373
372,2017,-0.012471,0.013654,0.392558,0.004722,0.072782
372,2018,-0.140895,0.051150,0.430279,0.003052,0.033504
372,2019,-0.037294,0.066264,0.272370,0.003817,0.047237
372,2020,-0.010807,0.052271,0.276131,0.003297,-0.001921
372,2021,0.035462,0.037742,0.261890,0.003352,0.075945
373,2017,-0.001398,0.166384,0.044765,0.038626,-0.058713
373,2018,-0.002893,0.103614,0.041908,0.042281,-0.106324
373,2019,-0.001853,0.074199,0.040526,0.000000,-0.043469
373,2020,-0.001548,0.037871,0.073068,0.000000,-0.024521
373,2021,-0.003196,0.010657,0.044062,0.000000,-0.177360
374,2017,0.053185,0.052219,0.240463,0.034213,0.036807
374,2018,0.030227,0.032203,0.209440,0.039634,-0.089580
374,2019,0.017666,0.015320,0.155999,0.075388,-0.048830
374,2020,-0.008350,0.017119,0.243459,0.070174,0.073084
374,2021,0.026950,0.012263,0.234545,0.031567,0.094834
375,2017,0.135870,0.000220,0.018978,0.000000,0.066069
375,2018,-0.267806,0.062463,0.018071,0.000000,0.025928
375,2019,-0.064521,0.002773,0.000000,0.000000,-0.022043
375,2020,-0.455146,-0.141026,0.021037,0.000000,-0.016448
375,2021,0.057447,0.008120,0.011902,0.000000,0.046460
376,2017,-0.036843,0.155509,0.213378,0.000220,0.102623
376,2018,0.133015,0.187903,0.306408,0.000201,0.039656
376,2019,-0.048946,0.796389,0.261314,0.000212,0.059190
376,2020,-0.043721,0.187250,0.179626,0.000226,-0.019074
376,2021,-0.015317,0.043174,0.267418,0.000186,0.196875
377,2017,0.122018,0.034939,0.133531,0.060898,-0.078328
377,2018,0.113040,0.014746,0.118961,0.069011,-0.032786
377,2019,0.069180,0.033580,0.113800,0.062922,0.058823
377,2020,0.021923,0.029768,0.103146,0.063573,-0.072347
377,2021,0.070883,0.030019,0.146189,0.058964,0.096165
378,2017,0.082515,0.090578,0.386505,0.000000,0.202314
378,2018,-0.029250,0.221692,0.368719,0.000000,0.033925
378,2019,-0.255946,0.385317,0.378803,0.000000,0.029424
378,2020,0.093435,0.195585,0.342364,0.000000,0.041682
378,2021,0.026699,0.068662,0.407533,0.000000,0.329574
379,2017,0.127875,0.129043,0.055271,0.000000,-0.028311
379,2018,0.187134,0.155291,0.064483,0.000000,0.000146
379,2019,0.160134,0.499338,0.046685,0.000095,-0.023578
379,2020,0.094360,0.156454,0.086382,0.000024,0.002757
379,2021,0.103979,0.168163,0.045369,0.000000,0.059478
380,2017,0.053640,0.275273,0.151215,0.004583,-0.115086
380,2018,0.055901,0.205486,0.197001,0.003388,0.200690
380,2019,-0.042911,0.201105,0.174793,0.002564,0.082117
380,2020,0.035906,0.428711,0.093585,0.008670,-0.022402
380,2021,-0.004579,0.227471,0.144120,0.008076,-0.002677
381,2017,-0.051753,0.219759,0.308293,0.000000,0.066736
381,2018,-0.045700,0.162132,0.284969,0.000000,0.069505
381,2019,-0.068773,0.186184,0.285146,0.000000,-0.039569
381,2020,-0.068936,0.185046,0.286828,0.000000,-0.144794
381,2021,0.004763,0.167793,0.348147,0.014205,0.053915
382,2017,0.002111,0.011601,0.208640,0.001197,0.139006
382,2018,0.033246,0.015493,0.195696,0.001068,0.006992
382,2019,-0.007273,0.011947,0.164924,0.000009,-0.053789
382,2020,0.009400,0.008912,0.241310,0.000005,0.101702
382,2021,0.010160,0.015158,0.251727,0.000003,0.045762
383,2017,-0.000711,0.538055,0.457998,0.000893,0.102207
383,2018,0.005743,0.611125,0.450230,0.000801,0.103341
383,2019,-0.098313,0.647240,0.346577,0.000756,0.002932
383,2020,0.200000,0.639708,0.281080,0.000707,0.060859
383,2021,-0.711718,0.562879,0.462829,0.000703,-0.051449
384,2017,-0.009697,0.019388,0.175504,0.039547,-0.045143
384,2018,-0.010874,0.018543,0.196130,0.038327,0.048400
384,2019,-0.004659,0.017237,0.202408,0.048893,0.078905
384,2020,-0.013037,0.013421,0.273476,0.041932,0.138849
384,2021,-0.006879,0.016073,0.266084,0.035499,-0.009823
385,2017,-0.012769,0.154969,0.326141,0.053422,0.111630
385,2018,-0.045676,0.246199,0.401657,0.036167,0.162457
385,2019,-0.076214,0.286345,0.381821,0.041625,-0.110259
385,2020,0.014759,0.256826,0.361309,0.038831,-0.059304
385,2021,-0.006603,0.362089,0.301744,0.042368,0.070471
386,2017,0.001262,0.022117,0.348986,0.000335,-0.085544
386,2018,-0.001010,0.011727,0.280825,0.000239,-0.090195
386,2019,0.002499,0.017971,0.305421,0.000157,0.051923
386,2020,0.051076,0.017243,0.277903,0.000822,-0.045843
386,2021,0.030986,0.008772,0.241756,0.001554,-0.026234
387,2017,-0.041854,0.002874,0.156933,0.000000,0.054471
387,2018,-0.210434,0.008160,0.129281,0.000000,0.002484
387,2019,-0.348303,0.035555,0.146267,0.010817,0.063437
387,2020,-0.259706,0.033693,0.282054,0.008692,0.088765
387,2021,-0.310506,1.130265,0.263883,0.008698,0.015151
388,2017,0.041725,0.010385,0.244419,0.045544,-0.032075
388,2018,0.155233,0.016187,0.276268,0.006926,-0.080113
388,2019,0.162024,0.009731,0.375287,0.005962,0.116878
388,2020,0.102014,0.019990,0.399010,0.005386,0.110984
388,2021,0.099283,0.009422,0.320543,0.006423,0.096099
389,2017,-0.014294,0.001355,0.139709,0.000000,0.083110
389,2018,-0.005495,0.000394,0.097263,0.000000,-0.047994
389,2019,-0.004755,0.003985,0.081389,0.000000,0.019318
389,2020,-0.004610,0.003862,0.073259,0.000149,0.006806
389,2021,0.046051,0.005569,0.087320,0.000105,0.077140
390,2017,-0.060843,-0.269876,0.137206,0.015355,0.080126
390,2018,-0.059960,0.679375,0.126049,0.014834,0.009949
390,2019,-0.011134,0.389257,0.131178,0.015157,0.071195
390,2020,-0.058414,0.354432,0.173478,0.012997,0.161664
390,2021,-0.727790,0.435492,0.215172,0.013464,0.024601
391,2017,0.018282,0.004395,0.301196,0.000000,0.131622
391,2018,0.008434,0.005357,0.290866,0.000000,-0.015693
391,2019,0.011008,0.005085,0.326905,0.000000,0.109729
391,2020,0.014258,0.004354,0.325059,0.000000,0.042206
391,2021,0.009360,0.003744,0.316108,0.000000,0.044678
392,2017,0.000478,0.034550,0.088090,0.000809,0.000598
392,2018,0.018513,0.054479,0.105835,0.000797,-0.048099
392,2019,-0.010264,0.049933,0.114334,0.000775,-0.023441
392,2020,-0.095801,0.187170,0.107889,0.000753,-0.025687
392,2021,0.025733,0.155481,0.103572,0.000727,0.006752
393,2017,-0.014215,0.158475,0.243130,0.001455,0.002697
393,2018,-0.072198,0.219713,0.215352,0.001184,0.006613
393,2019,0.014021,0.190241,0.197596,0.000671,0.029376
393,2020,-0.188651,0.298337,0.165838,0.001416,-0.045045
393,2021,-0.130274,0.088815,0.180846,0.000125,0.103098
394,2017,-0.189644,0.265137,0.537131,0.006795,0.190254
394,2018,-0.071075,0.211879,0.550699,0.005949,-0.036658
394,2019,-0.072951,0.197171,0.567106,0.004929,0.007272
394,2020,-0.154253,0.247048,0.607482,0.003183,0.165055
394,2021,-0.011803,0.073943,0.600710,0.002734,0.115497
395,2017,0.111519,0.005511,0.067961,0.000000,-0.064022
395,2018,0.073179,0.008901,0.069627,0.000000,-0.103779
395,2019,0.083128,0.008956,0.061715,0.000000,-0.089383
395,2020,0.085324,0.004907,0.058276,0.000000,-0.110482
395,2021,0.150238,0.006649,0.066380,0.000000,-0.073033
396,2017,0.060473,0.041273,0.237847,0.008321,0.080439
396,2018,-0.077702,-0.736785,0.200878,0.059300,-0.066247
396,2019,-0.038213,0.981664,0.122187,0.079649,-0.064014
396,2020,-0.044458,0.597304,0.135822,0.057091,-0.074629
396,2021,0.065218,0.276927,0.128208,0.046380,0.003377
397,2017,0.056608,0.044248,0.057295,0.087997,0.021000
397,2018,0.072400,0.042622,0.071274,0.076155,-0.016008
397,2019,0.104247,0.049218,0.057065,0.053099,0.033631
397,2020,0.052819,0.051676,0.072126,0.054841,0.005256
397,2021,0.062042,0.034797,0.074655,0.039167,0.006401
398,2017,-0.029352,0.087310,0.118924,0.001817,0.104576
398,2018,-0.061664,0.089523,0.110022,0.001474,0.020632
398,2019,0.130194,0.063691,0.087538,0.001365,0.015599
398,2020,0.120951,0.038819,0.083191,0.001381,-0.089144
398,2021,0.032858,0.019732,0.109924,0.001240,0.043728
399,2017,0.195878,0.039801,0.094143,0.000000,0.125019
399,2018,0.181425,0.032306,0.035154,0.002328,0.409422
399,2019,-0.014594,0.048786,0.191322,0.018993,0.083421
399,2020,0.036386,0.028115,0.032536,0.000621,0.168271
399,2021,-0.588827,-0.054070,0.033655,0.000000,0.054897
400,2017,0.104655,0.002832,0.436127,0.057794,-0.012388
400,2018,0.128876,0.001047,0.444344,0.059265,-0.002389
400,2019,0.063084,0.000194,0.373879,0.037903,-0.192509
400,2020,0.090432,0.000007,0.344825,0.037263,-0.013143
400,2021,0.050918,0.029727,0.239792,0.025965,-0.032862
401,2017,0.079962,0.411281,0.436195,0.005497,0.013766
401,2018,-0.016275,0.431741,0.557742,0.000000,0.033424
401,2019,-0.009497,0.645738,0.611910,0.004066,-0.003018
401,2020,-0.016496,0.626220,0.652649,0.007088,-0.120614
401,2021,0.003377,0.170860,0.699067,0.006028,0.010780
402,2017,0.056931,0.016815,0.254508,0.084158,0.036180
402,2018,0.056083,0.021268,0.268456,0.105757,0.043703
402,2019,0.076764,0.040770,0.271136,0.094144,-0.014825
402,2020,0.055601,0.038530,0.299806,0.113231,-0.012036
402,2021,0.052419,0.011543,0.288048,0.101957,-0.045929
403,2017,-0.743947,0.193974,0.065813,0.000000,-0.305416
403,2018,-0.019229,0.060050,0.139630,0.055154,0.178924
403,2019,-0.330257,0.205678,0.163751,0.035739,0.130707
403,2020,-0.312251,0.232754,0.145639,0.025010,-0.121383
403,2021,-0.450860,0.180909,0.110227,0.018146,-0.003193
404,2017,0.195822,0.044911,0.248024,0.000000,-0.007298
404,2018,0.130696,0.005560,0.250293,0.132220,0.034857
404,2019,-0.000990,0.031731,0.356887,0.110864,0.332075
404,2020,0.055913,0.035151,0.282568,0.079038,0.187291
404,2021,-0.007767,0.068736,0.380081,0.060274,0.226662
405,2017,-0.017588,0.067218,0.141097,0.000000,-0.006120
405,2018,0.002681,0.074161,0.142501,0.000000,0.100311
405,2019,-0.224286,0.167192,0.124107,0.000000,0.069848
405,2020,-0.050781,0.031170,0.166398,0.000000,0.063127
405,2021,-0.077443,0.014004,0.123572,0.031142,-0.017165
406,2017,-0.002698,0.042410,0.119112,0.004195,0.016444
406,2018,0.015389,0.039559,0.127336,0.004761,0.196163
406,2019,0.014143,0.034067,0.122066,0.006307,-0.090801
406,2020,0.039404,0.029762,0.104949,0.011745,-0.065133
406,2021,-0.014956,0.020712,0.112670,0.012470,0.026049
407,2017,-0.071818,0.054885,0.066294,0.315957,0.201918
407,2018,-0.096743,0.091645,0.055286,0.248210,0.120789
407,2019,-0.162994,0.210781,0.020346,0.264844,-0.070930
407,2020,-0.160890,0.184724,0.002830,0.264709,-0.010637
407,2021,-0.095168,0.091733,0.004156,0.271704,-0.037710
408,2017,0.064178,0.003670,0.126778,0.141213,-0.042984
408,2018,-0.124710,0.003412,0.155699,0.140259,0.064981
408,2019,0.048867,0.008617,0.168849,0.152173,0.090149
408,2020,-0.103287,0.005884,0.114505,0.316342,-0.062513
408,2021,-0.002945,0.003947,0.155995,0.288115,0.025602
409,2017,-0.143168,0.130554,0.318794,0.029186,0.068579
409,2018,-0.292269,0.151887,0.407943,0.019218,0.104261
409,2019,-0.271615,0.177153,0.457401,0.011676,0.040670
409,2020,-0.706885,0.202069,0.520198,0.010280,-0.023477
409,2021,-0.025543,0.159877,0.555200,0.010184,0.032564
410,2017,-0.283280,0.129998,0.071757,0.000000,0.034792
410,2018,-0.194079,0.261161,0.170656,0.000000,0.063389
410,2019,-0.543576,-0.502782,0.161482,0.000000,0.018280
410,2020,-0.267203,0.257789,0.000214,0.000000,0.016312
410,2021,0.027212,0.223410,0.000196,0.000000,0.008453
411,2017,0.005655,0.021199,0.354184,0.002211,0.002072
411,2018,-0.145791,0.032380,0.329734,0.003310,0.043899
411,2019,-0.133998,0.040147,0.343836,0.004391,-0.085910
411,2020,0.017489,0.044350,0.296817,0.004380,-0.045225
411,2021,-0.033505,0.057411,0.334269,0.004042,-0.013726
412,2017,0.156405,0.178815,0.137476,0.005300,0.034926
412,2018,0.029624,0.154065,0.152279,0.005948,0.031514
412,2019,-0.142368,0.164150,0.136333,0.006029,0.037418
412,2020,0.051467,0.091309,0.126403,0.006006,0.043533
412,2021,0.025257,0.096258,0.153811,0.006630,0.029943
413,2017,-0.007788,0.077708,0.246723,0.000000,-0.161228
413,2018,-0.026279,0.033223,0.319833,0.000000,0.079616
413,2019,-0.032363,0.011119,0.252451,0.000000,-0.151549
413,2020,-0.010315,0.013282,0.235409,0.000000,-0.118236
413,2021,0.009975,0.006540,0.253795,0.000000,0.087589
414,2017,-0.075635,0.024561,0.136564,0.002284,0.001882
414,2018,-0.268866,0.032890,0.134527,0.002140,0.048037
414,2019,-0.160220,0.048877,0.149151,0.002136,0.040132
414,2020,-0.072255,0.013875,0.158404,0.002688,-0.104382
414,2021,-0.069687,0.009077,0.172327,0.002459,0.005893
415,2017,0.031791,0.075338,0.060868,0.069713,0.110103
415,2018,0.092551,0.226178,0.078673,0.064967,-0.002144
415,2019,0.114078,0.322200,0.115908,0.053463,0.355133
415,2020,0.141996,0.328774,0.114558,0.043211,0.037177
415,2021,0.058244,0.249840,0.080362,0.041292,-0.000089
416,2017,-0.013085,0.368342,0.444512,0.012790,0.061620
416,2018,-0.072073,0.599620,0.465704,0.008193,0.324791
416,2019,-0.040875,0.649913,0.475720,0.008180,0.038695
416,2020,-0.233822,0.625656,0.523174,0.006969,0.044038
416,2021,-0.120522,0.594351,0.515937,0.029061,0.411800
417,2017,0.105342,0.199135,0.402005,0.026222,0.373523
417,2018,0.122045,0.417429,0.298018,0.032009,-0.196465
417,2019,-0.274705,0.469773,0.321088,0.030584,-0.081740
417,2020,0.120381,0.251290,0.305429,0.032073,0.060476
417,2021,0.068554,0.077920,0.537821,0.015644,0.357978
418,2017,0.031107,0.037247,0.178581,0.075944,-0.002157
418,2018,-0.007757,0.039175,0.186275,0.115588,-0.113123
418,2019,0.008407,0.037063,0.202391,0.117357,0.039441
418,2020,0.002606,0.037788,0.208736,0.022542,-0.093826
418,2021,-0.002088,0.036569,0.249591,0.021221,-0.053525
419,2017,0.072671,0.030089,0.089124,0.000000,-0.000232
419,2018,-0.034986,0.036166,0.100682,0.000000,-0.018097
419,2019,0.032570,0.032480,0.096463,0.000009,0.035489
419,2020,0.037116,0.018639,0.095020,0.000020,-0.031401
419,2021,0.020177,0.009360,0.111859,0.001680,0.039964
420,2017,-0.003511,0.105124,0.372646,0.000285,0.044278
420,2018,-0.003462,0.113627,0.378626,0.000255,0.103391
420,2019,-0.020592,0.326698,0.356590,0.000320,0.013593
420,2020,-0.017418,0.075584,0.270386,0.002945,0.021284
420,2021,0.022078,0.018266,0.301599,0.002669,-0.027433
421,2017,-0.010652,0.036317,0.076577,0.000000,-0.008708
421,2018,-0.033018,0.025923,0.081340,0.000000,0.007629
421,2019,-0.001993,0.048076,0.082786,0.000599,0.001586
421,2020,0.003012,0.028541,0.059909,0.000738,-0.054092
421,2021,0.061477,0.016646,0.043383,0.001207,0.048911
422,2017,-0.013563,0.010833,0.635289,0.000045,0.075519
422,2018,0.007326,0.051772,0.725086,0.000000,0.144767
422,2019,-0.002266,0.111410,0.598716,0.000000,-0.108243
422,2020,-0.043936,0.051746,0.565887,0.000000,0.001619
422,2021,-0.005811,0.082967,0.700037,0.000000,-0.048332
423,2017,0.158856,0.497109,0.349767,0.000130,0.117687
423,2018,0.176686,0.294548,0.745409,0.000091,0.262372
423,2019,0.157354,0.285156,0.750210,0.000065,0.127674
423,2020,0.166660,0.176336,0.677054,0.000047,0.111597
423,2021,0.180741,0.126507,0.777248,0.000031,0.323053
424,2017,0.141426,0.026349,0.109086,0.000000,-0.044800
424,2018,-0.051778,0.008051,0.070153,0.002529,0.153408
424,2019,-0.224656,0.122652,0.083419,0.008723,0.131355
424,2020,0.164415,0.160101,0.082782,0.010466,-0.013994
424,2021,0.000319,0.180672,0.125778,0.000000,0.059019
425,2017,-0.010645,0.091464,0.285763,0.006038,-0.079819
425,2018,-0.201839,0.093545,0.305428,0.005900,0.028441
425,2019,0.048851,0.099318,0.310834,0.005626,0.048817
425,2020,0.008724,-0.547921,0.264966,0.003197,-0.021440
425,2021,-0.369862,0.094609,0.246171,0.002517,-0.015052
426,2017,0.146556,0.052796,0.103634,0.052552,-0.014584
426,2018,0.038896,0.048490,0.084757,0.049226,-0.014406
426,2019,0.026972,0.035907,0.098538,0.000000,0.075836
426,2020,0.130770,0.040075,0.062518,0.000000,-0.045206
426,2021,0.033406,0.031435,0.090175,0.000000,0.029153
427,2017,-0.111893,0.020730,0.013902,0.006941,-0.108980
427,2018,-0.031014,0.048736,0.023249,0.005637,-0.081448
427,2019,-0.028448,0.043832,0.021545,0.004478,-0.031016
427,2020,-0.335245,0.154044,0.018964,0.002745,-0.239451
427,2021,0.045614,0.024445,0.013786,0.002043,-0.245046
428,2017,-0.029009,0.070806,0.295377,0.032931,-0.004499
428,2018,-0.026371,0.082210,0.501517,0.066794,0.102574
428,2019,-0.028190,0.087800,0.466579,0.066380,0.070280
428,2020,-0.024968,0.064061,0.467250,0.067004,-0.005548
428,2021,-0.025306,0.061236,0.292358,0.061485,-0.041514
429,2017,0.056251,0.029939,0.032964,0.003099,-0.023669
429,2018,0.034710,0.025322,0.032860,0.002904,-0.003328
429,2019,0.009937,0.046770,0.031139,0.002140,0.020752
429,2020,-0.077895,0.070188,0.021157,0.002252,0.001266
429,2021,0.064739,0.051289,0.022054,0.002207,0.024831
430,2017,0.039475,0.087960,0.197186,0.030721,0.093516
430,2018,-0.027534,0.121565,0.170779,0.029409,-0.076607
430,2019,-0.017521,0.098739,0.183363,0.005525,0.009591
430,2020,-0.035114,0.087331,0.164332,0.005112,-0.057008
430,2021,-0.069619,0.092769,0.211150,0.005087,0.013227
431,2017,0.003169,0.021504,0.114723,0.012615,-0.059752
431,2018,0.015667,0.017327,0.066389,0.023195,-0.009528
431,2019,0.019881,0.002664,0.062620,0.025089,0.033831
431,2020,0.054051,0.013094,0.080316,0.015419,0.047219
431,2021,0.027491,0.019681,0.097929,0.014577,-0.003099
432,2017,-0.003242,0.001277,0.278728,0.003290,0.093693
432,2018,0.012780,0.006532,0.198627,0.019962,-0.005639
432,2019,0.038170,0.012074,0.196451,0.015003,-0.078068
432,2020,0.044943,0.000252,0.247060,0.002595,0.116659
432,2021,0.051352,0.003176,0.364167,0.002084,0.150776
433,2017,0.004305,0.078769,0.300629,0.005094,0.171353
433,2018,-0.007114,0.185001,0.305522,0.005720,0.061045
433,2019,-0.016243,0.200599,0.298980,0.005839,-0.059586
433,2020,0.000420,0.089568,0.321533,0.008363,0.045211
433,2021,-0.001819,0.041570,0.418511,0.005934,0.173113
434,2017,-0.081102,0.213947,0.044018,0.005539,-0.001912
434,2018,-0.105892,0.163666,0.052846,0.011587,0.021729
434,2019,-0.030542,0.094693,0.050585,0.012800,0.010621
434,2020,0.043126,0.123460,0.059426,0.016075,-0.100514
434,2021,-0.012689,0.056768,0.059676,0.016766,-0.057133
435,2017,0.007568,0.002533,0.226758,0.038677,-0.069372
435,2018,0.004124,0.008012,0.367465,0.030332,0.187080
435,2019,0.007296,0.015155,0.364505,0.034825,-0.104204
435,2020,0.001201,0.003316,0.213177,0.031390,-0.181173
435,2021,0.008560,0.001537,0.249591,0.026058,0.109006
436,2017,-0.157739,0.328324,0.171249,0.108924,0.066579
436,2018,-0.486179,0.308655,0.177023,0.116349,-0.001334
436,2019,-0.316200,0.306336,0.170969,0.114639,0.030810
436,2020,0.018598,0.273493,0.176690,0.118973,0.006978
436,2021,-0.086581,0.084525,0.163330,0.119007,0.046625
437,2017,0.210816,0.314366,0.285793,0.004218,-0.010311
437,2018,-1.548221,0.303687,0.300353,0.003831,-0.050750
437,2019,-0.523435,0.368346,0.255852,0.003155,0.039958
437,2020,0.065653,0.965045,0.172629,0.003368,-0.084204
437,2021,0.140064,0.129708,0.243346,0.003092,0.026134
438,2017,0.130657,0.003404,0.341250,0.008455,0.058661
438,2018,0.183910,0.001981,0.213788,0.016711,0.064401
438,2019,0.183850,0.001398,0.080613,0.060462,0.006777
438,2020,0.232204,0.001045,0.040615,0.054262,0.077296
438,2021,0.207941,0.000795,0.073139,0.046693,0.006923
439,2017,0.206041,0.103658,0.033714,0.073880,0.310502
439,2018,0.058434,0.295438,0.019841,0.308034,0.145393
439,2019,0.122808,0.477330,0.006770,0.041807,0.196201
439,2020,0.006351,0.524284,0.014547,0.034218,0.105000
439,2021,0.143476,0.408429,0.008000,0.034238,0.027973
440,2017,-0.061499,0.067997,0.250109,0.000000,0.051507
440,2018,-0.063175,0.099950,0.349929,0.000000,0.043737
440,2019,-0.011051,0.063838,0.096024,0.000000,-0.022375
440,2020,-0.044900,0.036366,0.050771,0.000000,-0.063610
440,2021,-0.046444,0.075632,0.197395,0.089246,0.166735
441,2017,0.158970,0.199470,0.185062,0.005038,0.072728
441,2018,0.119275,0.324841,0.173003,0.004173,0.134406
441,2019,0.093125,0.237848,0.143156,0.004589,-0.092452
441,2020,0.090587,0.087086,0.090122,0.004365,0.059419
441,2021,0.107875,0.063568,0.249841,0.004164,-0.000090
442,2017,-0.024267,0.024845,0.294063,0.012518,0.034363
442,2018,-0.002049,0.017532,0.438829,0.016718,0.002918
442,2019,-0.001731,0.010916,0.404402,0.016226,0.202226
442,2020,-0.007245,0.004283,0.359143,0.014606,-0.056902
442,2021,-0.001020,0.056588,0.293084,0.010901,0.008619
443,2017,0.014564,0.020925,0.249021,0.000026,0.041166
443,2018,-0.002302,0.042554,0.206793,0.000007,0.120531
443,2019,-0.019958,0.018327,0.222210,0.000053,-0.171678
443,2020,-0.156720,0.059421,0.140990,0.000470,0.003009
443,2021,0.014249,0.043246,0.208018,0.000270,0.223844
444,2017,0.046553,0.035832,0.003782,0.000000,-0.015561
444,2018,0.049939,0.046871,0.003647,0.000000,-0.032849
444,2019,0.045580,0.065880,0.003991,0.000000,0.017813
444,2020,0.037747,0.059399,0.002450,0.000000,-0.030475
444,2021,0.039268,0.035321,0.002395,0.000000,0.004956
445,2017,-0.420301,0.310289,0.061346,0.106379,-0.004920
445,2018,-0.201065,0.285630,0.070091,0.092707,-0.073761
445,2019,-0.009961,0.335942,0.061652,0.081709,0.084563
445,2020,0.136605,0.336477,0.065706,0.074601,-0.001664
445,2021,0.250974,0.221811,0.065624,0.063355,0.075574
446,2017,0.190187,0.328089,0.187602,0.007289,0.136467
446,2018,0.183943,0.340508,0.246319,0.007086,0.061699
446,2019,0.176670,0.340863,0.218855,0.006663,0.085192
446,2020,0.192354,0.169744,0.142365,0.006062,-0.042507
446,2021,0.196119,0.077879,0.138451,0.005072,0.079216
