ID	Year	PP(Y)	TC(X1)	II(X2)	ATB(X3)	ML(Z)
358	2017	0,029401378	0,03163553	0,090706135	0,092733867	0,030983806
358	2018	0,048842194	0,035484886	0,090630823	0,0943143	0,035292207
358	2019	0,065503503	0,037387745	0,081878169	0,096195533	0,017331939
358	2020	0,068639796	0,038849201	0,067602815	0,098138297	0,018869706
358	2021	0,079742384	0,037226838	0,075775538	0,081845395	0,023473963
359	2017	0,080532908	0,030908133	0,068235083	0,063743428	0,035549286
359	2018	0,072755302	0,021140481	0,067850298	0,045714217	0,036020111
359	2019	0,072220688	0,008438281	0,065432948	0,028287886	0,035658051
359	2020	0,070895227	0,007746977	0,06895701	0,012555674	0,045125177
359	2021	0,056360414	0,014622231	0,067192429	0,00985237	0,035295843
360	2017	0,033544522	0,009159498	0,064305316	0,018099781	0,038397564
360	2018	0,022302655	0,00414612	0,06324132	0,026136707	0,055775127
360	2019	0,021583678	-0,000511939	0,062010119	0,034392139	0,075544195
360	2020	0,010731314	-0,003248886	0,052180986	0,043568404	0,065678309
360	2021	0,005181718	-0,003304725	0,051886315	0,053083703	0,047498228
361	2017	0,00676389	0,003559021	0,047781056	0,053526074	0,04721624
361	2018	0,010427737	0,009463827	0,046995394	0,053932105	0,055348328
361	2019	0,005204994	0,011848075	0,042650814	0,054318671	0,050256715
361	2020	0,000743083	0,001607545	0,042769707	0,054695504	0,050399276
361	2021	0,001189299	0,003924357	0,045283744	0,062095666	0,054056602
362	2017	0,012508292	0,008001724	0,042917168	0,051290498	0,053747954
362	2018	0,012255843	0,013652802	0,041235847	0,040477732	0,032953532
362	2019	0,009838587	0,020724269	0,0394879	0,029454497	0,049652396
362	2020	0,009610365	0,027071855	0,036811826	0,019939198	0,067945637
362	2021	0,010795005	0,02391103	0,032172537	0,019496827	0,062416456
363	2017	0,006489883	0,018543923	0,028817722	0,019090796	0,060395589
363	2018	0,008837983	0,016381024	0,030815592	0,019461711	0,050521758
363	2019	0,008912524	0,022728895	0,031438917	0,019640135	0,053070282
363	2020	0,017411501	0,020571757	0,032988109	0,001751246	0,046354669
363	2021	0,001516399	0,027801272	0,037571988	0,002029845	0,0303885
364	2017	0,000313802	0,024791236	0,040034096	0,008735661	0,050402314
364	2018	0,000562376	0,02049319	0,043535466	0,015291599	0,033376638
364	2019	0,00197681	0,023262295	0,047154771	0,022465637	0,028224249
364	2020	0,006662195	0,023018482	0,057016007	0,03014556	0,028192276
364	2021	0,015031175	0,026154367	0,072260914	0,038095762	0,028881815
365	2017	0,035519253	0,026154284	0,068815082	0,037338281	0,052511692
365	2018	0,036641737	0,026617711	0,070573133	0,036783025	0,041967806
365	2019	0,034926429	0,037132796	0,074332701	0,036344516	0,047682688
365	2020	0,037730355	0,026363294	0,075674351	0,036065917	0,062768842
365	2021	0,039743636	0,024456483	0,075338366	0,032972314	0,047109488
366	2017	0,037171255	0,021679336	0,078030415	0,026540813	0,059157779
366	2018	0,044684601	0,01293647	0,082764116	0,019471551	0,056470994
366	2019	0,045471416	0,009736773	0,077794191	0,011891746	0,065281069
366	2020	0,041471184	0,006203884	0,06272572	0,004042486	0,076301618
366	2021	0,027053062	0,00615129	0,066745141	0,00412199	0,062625555
367	2017	0,024264729	-0,002947827	0,06983108	0,024944457	0,07177139
367	2018	0,024258138	-0,013388356	0,07020553	0,045992193	0,069613154
367	2019	0,014238298	-0,013987836	0,071066888	0,066780743	0,05532476
367	2020	0,011563338	-0,014885125	0,077760676	0,082091394	0,058664727
367	2021	0,016306935	-0,015540033	0,075051648	0,097513918	0,054758712
368	2017	0,008781659	-0,013854474	0,080853741	0,097760356	0,054792837
368	2018	0,011129075	-0,011741092	0,091942437	0,098093712	0,048152197
368	2019	0,015069956	0,001047852	0,097966298	0,098559884	0,057870112
368	2020	0,009312545	-0,004122213	0,110467243	0,098884362	0,056183516
368	2021	0,012818756	0,000386587	0,119068557	0,078180331	0,062392628
369	2017	0,006318312	0,002598928	0,117117973	0,057186628	0,059754507
369	2018	0,016123558	0,005339043	0,116668521	0,036440423	0,075889114
369	2019	0,014606092	0,009161334	0,114139469	0,017562467	0,085839664
369	2020	0,01418569	0,014022288	0,119393334	0,00205396	0,086010179
369	2021	0,01607382	0,016556008	0,109752247	0,001740254	0,079465143
370	2017	0,027256965	0,022270876	0,104426686	0,00176515	0,086687113
370	2018	0,03089773	0,009344808	0,095205144	0,001479303	0,067667748
370	2019	0,043900326	0,014305601	0,078967523	0,001454246	0,079220677
370	2020	0,045148847	0,009723645	0,064983482	0,001692242	0,085157752
370	2021	0,045327228	0,00695526	0,059099076	0,001959854	0,094727249
371	2017	0,047762068	0,004034946	0,064683908	0,002049685	0,074085649
371	2018	0,072153039	0,000524995	0,069805621	0,002508036	0,078002159
371	2019	0,075879884	-0,003954204	0,080412681	0,003045029	0,069316565
371	2020	0,073645602	-0,00843101	0,079724583	0,003479398	0,062775295
371	2021	0,056435741	-0,016186885	0,081043848	0,003402845	0,060254959
372	2017	0,046297488	-0,012769955	0,100099658	0,003646273	0,061679135
372	2018	0,028571593	-0,005108309	0,101958223	0,003606418	0,049201016
372	2019	0,031848733	0,003906433	0,116445207	0,00367409	0,034949942
372	2020	0,032942058	0,011640246	0,133249765	0,003718756	0,024944316
372	2021	0,032247697	0,017781937	0,13764697	0,003959028	0,037448112
373	2017	0,009919652	0,017696012	0,129128561	0,007747587	0,015487774
373	2018	0,004093375	0,018257672	0,112621077	0,01187001	0,032803992
373	2019	0,005990157	0,028140423	0,111674914	0,011398133	0,032596701
373	2020	0,004188535	0,034016758	0,10572443	0,011016316	0,046724295
373	2021	0,005219078	0,033683668	0,089224887	0,010491621	0,055052486
374	2017	0,013805125	0,033802448	0,099464881	0,01395405	0,055419447
374	2018	0,010797679	0,030017882	0,09247264	0,017933685	0,044662061
374	2019	0,013961448	0,025912213	0,077969159	0,025943824	0,039450007
374	2020	0,009093436	0,023620782	0,075921255	0,033368482	0,039132039
374	2021	0,012243212	0,026832002	0,085896827	0,032584128	0,055081715
375	2017	0,027661268	0,028007741	0,083349029	0,027886256	0,046796894
375	2018	0,029731639	0,026703816	0,080854063	0,027886256	0,054507653
375	2019	0,022734646	0,022804067	0,072735388	0,027886256	0,054232297
375	2020	0,024813603	0,014497495	0,070176968	0,027886256	0,035989635
375	2021	0,025287147	0,009597636	0,055892461	0,024084758	0,037062256
376	2017	0,028244468	0,004291679	0,056329941	0,019705418	0,05397364
376	2018	0,041061007	0,000501669	0,063086375	0,011351346	0,063805423
376	2019	0,044093976	-0,003122298	0,0650703	0,003577825	0,062261642
376	2020	0,042624118	-0,006565355	0,055449981	9,54197E-05	0,04960524
376	2021	0,025825625	-0,001792713	0,071943301	0,000116118	0,064139249
377	2017	0,025296398	-0,004850944	0,075883239	0,006882519	0,081622739
377	2018	0,045025404	-0,00352065	0,080538361	0,014550409	0,062197327
377	2019	0,050988274	0,007332992	0,082798741	0,021541779	0,070560786
377	2020	0,047041208	0,009738341	0,085955677	0,028605484	0,079116889
377	2021	0,048601216	0,014801675	0,078315825	0,035132681	0,07839934
378	2017	0,035212321	0,026953744	0,071426664	0,035110302	0,078463252
378	2018	0,029857143	0,026984796	0,072249382	0,035086717	0,075656039
378	2019	0,03006527	0,027637218	0,086787202	0,03506166	0,081044677
378	2020	0,03325989	0,020666931	0,084003521	0,035040962	0,063800952
378	2021	0,034891213	0,024413864	0,08339737	0,028274561	0,068944738
379	2017	0,024317337	0,021341619	0,084883432	0,02060667	0,08906666
379	2018	0,018534429	0,015885024	0,087450383	0,0136153	0,082547019
379	2019	0,033891174	0,010911502	0,088158212	0,006562129	0,084781723
379	2020	0,027610835	0,005837664	0,092798547	1,31982E-05	0,074403078
379	2021	0,037773441	-0,006095072	0,092905642	1,31982E-05	0,07654156
380	2017	0,046983522	-0,006154608	0,079172632	0,000522425	0,088495338
380	2018	0,051462036	-0,00639924	0,064827864	0,000898892	0,089678092
380	2019	0,051403804	-0,005893962	0,054285065	0,001183754	0,094170967
380	2020	0,05242679	-0,015110483	0,059341661	0,002147042	0,084485194
380	2021	0,049931859	-0,015373857	0,058135145	0,003044381	0,067708677
381	2017	0,054889466	-0,015337019	0,063003018	0,003044381	0,075107529
381	2018	0,038841221	-0,015472556	0,078367864	0,003033847	0,066877272
381	2019	0,029604162	-0,01580289	0,089341699	0,003031182	0,062174425
381	2020	0,010391393	-0,015990471	0,105059344	0,003031182	0,071619052
381	2021	0,004960557	-0,01610453	0,116506614	0,004100272	0,061886405
382	2017	-0,001016132	-0,013142802	0,123055481	0,003856801	0,072879437
382	2018	0,001243313	-0,009753424	0,123287739	0,003690572	0,064532195
382	2019	-0,00355434	-0,006838565	0,118055262	0,002728333	0,043844357
382	2020	-0,002001078	-0,004151179	0,128821653	0,001831544	0,05544202
382	2021	-0,007733643	-0,000778286	0,13364761	0,001831912	0,053111549
383	2017	-0,009557005	-0,00090799	0,118493311	0,001931129	0,056745077
383	2018	-0,001277436	-0,000518306	0,103310626	0,002020149	0,072623984
383	2019	0,006178657	-0,000181399	0,098838336	0,002104176	0,056896471
383	2020	0,027871662	-2,78229E-05	0,102497537	0,000604381	0,057668022
383	2021	0,024512972	-0,003275543	0,095829585	0,000549539	0,037617459
384	2017	0,019741582	-0,002842813	0,095605231	0,004825046	0,031824644
384	2018	0,019341387	-0,002109836	0,095951966	0,009082557	0,04206785
384	2019	0,017779248	-0,001184776	0,091629547	0,014514534	0,039534858
384	2020	0,015201846	-0,001377783	0,094046062	0,019173227	0,049877893
384	2021	0,014516417	0,002339307	0,107102072	0,02301837	0,037430084
385	2017	0,012459606	0,002296459	0,115728614	0,028865174	0,038351074
385	2018	0,014404899	0,002297616	0,104777413	0,032799648	0,056076082
385	2019	0,000650848	0,002245797	0,104859755	0,037346088	0,064983538
385	2020	0,005414864	0,002474745	0,117379879	0,041582523	0,064110742
385	2021	0,005758568	-0,00108179	0,123401384	0,041895948	0,076956802
386	2017	0,007107081	-0,000684745	0,134442855	0,037674662	0,066518548
386	2018	0,007512519	-0,001296978	0,143155887	0,032268713	0,06555074
386	2019	0,009238755	-0,000791441	0,13559429	0,027627084	0,055892249
386	2020	0,015678284	-0,000661524	0,136907478	0,023774035	0,051890049
386	2021	0,020539897	0,002035024	0,138642426	0,018010834	0,055734939
387	2017	0,020115148	0,004072405	0,138384286	0,013992332	0,043736482
387	2018	0,012874024	0,006741633	0,122951767	0,009367371	0,028342977
387	2019	0,008069358	0,012421975	0,109987024	0,006254715	0,040869797
387	2020	0,010577577	0,017567982	0,118910335	0,002512954	0,042902377
387	2021	0,007314537	0,013663167	0,120565518	0,003442156	0,049646285
388	2017	0,012062837	0,013514025	0,116520392	0,008476023	0,038283051
388	2018	0,02681103	0,013315794	0,1243922	0,009228195	0,02805682
388	2019	0,039138505	0,012481153	0,124101569	0,009799301	0,046136914
388	2020	0,047030462	0,013727556	0,130463207	0,010225075	0,042220193
388	2021	0,047855967	0,014455017	0,138779795	0,010938688	0,046845504
389	2017	0,045040724	0,013698902	0,140644348	0,010938688	0,055803961
389	2018	0,047594903	0,009792152	0,146492846	0,009736757	0,061699143
389	2019	0,045292088	0,00649129	0,135307824	0,008770952	0,05398287
389	2020	0,047902642	0,008367789	0,125238515	0,007821085	0,053055708
389	2021	0,048383388	0,007832656	0,118894229	0,002772258	0,065190648
390	2017	0,026597173	-0,001408983	0,105665138	0,003708765	0,078550582
390	2018	0,016367825	-0,004245037	0,090922672	0,004694561	0,066669654
390	2019	0,003795836	-0,00789862	0,074496822	0,00578031	0,06224868
390	2020	0,009254869	-0,010339276	0,066364066	0,006510841	0,069533717
390	2021	0,007701075	-0,012084774	0,072526663	0,008006879	0,063032639
391	2017	0,010342992	-0,011640215	0,072963614	0,008006879	0,064713493
391	2018	0,01180838	-0,011487829	0,085127786	0,008006879	0,060823402
391	2019	0,013543704	-0,011351931	0,091088451	0,007990269	0,072259236
391	2020	0,010011071	-0,011486952	0,095281616	0,007978651	0,068377661
391	2021	0,01781143	-0,003627874	0,101826273	0,006272539	0,064439027
392	2017	0,010091302	0,001965883	0,106880204	0,00471421	0,063400022
392	2018	0,013385485	0,009451601	0,10570306	0,003118608	0,050145153
392	2019	0,004643479	0,016393478	0,105045909	0,001760578	0,034671986
392	2020	0,007609906	0,015908803	0,09678106	0,000348252	0,04812597
392	2021	0,008437762	0,013692893	0,090021223	0,000429021	0,034251587
393	2017	0,005921201	0,01133685	0,084717182	0,000590718	0,036294908
393	2018	0,012720099	0,009083273	0,083433557	0,000722271	0,024837634
393	2019	0,012693833	0,006485763	0,075066978	0,000796843	0,023412082
393	2020	0,008446588	0,004293822	0,067342099	0,000954172	0,018387244
393	2021	0,005834841	0,01032322	0,06289702	0,00087816	0,029776115
394	2017	0,000559543	0,002530969	0,073624517	0,001544659	0,056259727
394	2018	0,009597168	-0,00469696	0,085765187	0,002119522	0,04969714
394	2019	0,017878352	-0,004808087	0,099800454	0,002583507	0,047640102
394	2020	0,012194153	-0,004799463	0,110955005	0,002856355	0,065229327
394	2021	0,012462209	0,005177233	0,110615149	0,002998446	0,077762615
395	2017	0,016831243	0,007478121	0,105349386	0,002866893	0,069914195
395	2018	0,023404287	0,010580923	0,107556898	0,00279232	0,082247771
395	2019	0,028070213	0,01335195	0,109238099	0,002634992	0,076821312
395	2020	0,032331527	0,004028927	0,110370461	0,002621121	0,08103798
395	2021	0,050020697	0,006506774	0,102509237	0,001866079	0,074379698
396	2017	0,048842714	0,012772547	0,101081216	0,002129613	0,087390479
396	2018	0,049370638	0,007811356	0,093722563	0,008170836	0,065899303
396	2019	0,058663753	0,008106227	0,082774837	0,016667083	0,040447142
396	2020	0,061581643	-0,002106641	0,073413829	0,022706724	0,043868767
396	2021	0,056437106	-0,004471099	0,070620522	0,027860099	0,051357569
397	2017	0,054595884	-0,000543672	0,069250281	0,037637509	0,038093334
397	2018	0,061181641	0,00319696	0,070312486	0,046099222	0,041801684
397	2019	0,071061926	0,008120363	0,070177996	0,05199907	0,0298664
397	2020	0,062459808	0,01312335	0,070816462	0,058092545	0,015969352
397	2021	0,062634122	0,012403823	0,063795108	0,061519918	0,007742852
398	2017	0,050739225	0,029256866	0,057241111	0,055132861	0,026723262
398	2018	0,037419536	0,040627918	0,05710595	0,046446807	0,036128411
398	2019	0,05027908	0,049701663	0,060629997	0,040255015	0,021607069
398	2020	0,044249315	0,055766999	0,065115592	0,035255137	0,015771422
398	2021	0,041610405	0,053043015	0,063304188	0,02561549	0,018296737
399	2017	0,055330224	0,052729619	0,065845152	0,017153776	0,03396643
399	2018	0,045016679	0,050850453	0,063410526	0,011512563	0,042387709
399	2019	0,037526329	0,050529344	0,060855643	0,007529367	0,051072747
399	2020	0,034675684	0,049786843	0,05617572	0,003246526	0,069058309
399	2021	0,039702397	0,034077972	0,055260449	0,003044663	0,06353838
400	2017	0,05818236	0,024445682	0,056078122	0,00930241	0,059869497
400	2018	0,045813632	0,017485285	0,05173424	0,015735818	0,057870774
400	2019	0,051606242	0,013193615	0,061810627	0,019793748	0,079914635
400	2020	0,049114508	0,011001908	0,073347555	0,023796285	0,07359567
400	2021	0,033007825	0,009882576	0,078419637	0,026681267	0,056053347
401	2017	0,04062299	0,004724976	0,079887214	0,027033398	0,045424919
401	2018	0,040436263	-0,002286532	0,091954986	0,024923119	0,039869644
401	2019	0,035338096	-0,007127897	0,104027785	0,025305813	0,020837535
401	2020	0,031739824	-0,002815887	0,116428888	0,026093422	0,030522473
401	2021	0,020486707	-0,005029019	0,127711712	0,020341612	0,033096697
402	2017	0,024715129	-0,003277038	0,139496694	0,023107436	0,037382143
402	2018	0,023937228	-0,000935497	0,138894169	0,030646821	0,025654594
402	2019	0,031307455	0,003593796	0,141817648	0,036966944	0,025467713
402	2020	0,031827721	0,004571905	0,148485934	0,046663204	0,027781718
402	2021	0,02876745	0,007422554	0,164006609	0,057380963	0,021148864
403	2017	0,027415803	0,006858115	0,153792236	0,057380963	0,012930503
403	2018	0,026334493	0,015247835	0,144729866	0,063057438	0,033146313
403	2019	0,025022671	0,01527066	0,133742106	0,066240829	0,031884704
403	2020	0,021522705	0,015466041	0,122037348	0,068349993	0,046480043
403	2021	0,016873227	0,011587612	0,109427842	0,061015395	0,042105237
404	2017	0,032399813	0,014214676	0,107157571	0,049264584	0,033937285
404	2018	0,038392265	0,010302388	0,104841629	0,053495263	0,039457514
404	2019	0,032104387	0,009546957	0,100072815	0,053232233	0,055469844
404	2020	0,032492552	0,012170045	0,099463909	0,050685712	0,064716517
404	2021	0,034789451	0,021962605	0,112160371	0,05738282	0,073961828
405	2017	0,034971845	0,022759052	0,110435934	0,051254608	0,053401412
405	2018	0,038414499	0,032672159	0,110199824	0,047283608	0,050024134
405	2019	0,042920175	0,032517525	0,109960585	0,044504699	0,041991843
405	2020	0,047997391	0,037990965	0,110584708	0,042488426	0,049360743
405	2021	0,034844189	0,034556836	0,09884401	0,045948646	0,050765604
406	2017	0,020022623	0,038651253	0,086801634	0,031723607	0,04871966
406	2018	0,021842546	0,039521073	0,074117909	0,019934352	0,055840521
406	2019	0,01720148	0,039400627	0,05852221	0,011853135	0,059563941
406	2020	0,02244271	0,035070214	0,043012643	0,006460982	0,047586214
406	2021	0,022735106	0,029902854	0,042696787	0,0078465	0,051160543
407	2017	0,030416947	0,02776107	0,04514614	0,028023805	0,044480578
407	2018	0,028849959	0,039801495	0,046576679	0,028410705	0,05014077
407	2019	0,01917436	0,034659514	0,043655172	0,028816088	0,055270908
407	2020	0,007670766	0,031051025	0,039263296	0,0257611	0,055996277
407	2021	0,007802019	0,03653143	0,035068297	0,025758417	0,049979228
408	2017	0,013223038	0,032543722	0,035062101	0,040919798	0,023407298
408	2018	0,009154815	0,029137589	0,035435805	0,05580331	0,022760541
408	2019	0,010206334	0,026788126	0,036145803	0,071406501	0,040014084
408	2020	0,009609376	0,025140553	0,036166191	0,090202557	0,03017378
408	2021	0,001302414	0,019480754	0,033866775	0,070456491	0,028552711
409	2017	-0,001213414	0,007847419	0,040923235	0,073312524	0,022751526
409	2018	0,003845065	0,00783843	0,044004696	0,075042483	0,022191811
409	2019	0,008650677	0,007922554	0,049087323	0,075934611	0,027892523
409	2020	0,005700446	-0,003938993	0,061980852	0,076613471	0,034612203
409	2021	-0,004268577	-0,006123191	0,074483267	0,062054701	0,043006519
410	2017	0,000264639	-0,007946682	0,077392965	0,046470402	0,039652265
410	2018	-0,008432614	-0,010638726	0,077413052	0,029562255	0,036679038
410	2019	-0,004458788	-0,01874001	0,07793502	0,009380682	0,045656139
410	2020	-0,002273777	-0,020909435	0,072892185	0,008949443	0,044623928
410	2021	0,003451599	-0,02115151	0,059714691	0,005706509	0,037943275
411	2017	0,00194364	-0,017108426	0,071504069	0,003816786	0,026589025
411	2018	-0,00269421	-0,011542307	0,080521826	0,002887162	0,026947766
411	2019	-0,002175428	-0,005412555	0,083148262	0,002232836	0,019316997
411	2020	0,002605915	0,001291592	0,087772373	0,00158799	0,010673698
411	2021	0,00651442	0,009114989	0,094718164	0,002037073	0,005282738
412	2017	0,024938117	0,008862781	0,095874912	0,00262597	0,002120154
412	2018	0,02651464	0,014598479	0,095772654	0,003286809	0,003590559
412	2019	0,021963854	0,014505464	0,102008112	0,003956709	0,005935595
412	2020	0,024658943	0,026343608	0,106724118	0,00462403	0,009833386
412	2021	0,026836936	0,034683477	0,094634928	0,005115086	0,012930164
413	2017	0,028702645	0,039719967	0,096522607	0,004747351	0,024288417
413	2018	0,028382765	0,038950587	0,093855664	0,004259437	0,038235732
413	2019	0,032257657	0,035258241	0,088926136	0,003772715	0,059389085
413	2020	0,025166561	0,030355056	0,089052788	0,003323632	0,076672404
413	2021	0,011118789	0,033068544	0,099754871	0,002734735	0,082523795
414	2017	0,0162311	0,037509427	0,101014437	0,00232767	0,079231352
414	2018	0,020800368	0,042987711	0,100813782	0,001895517	0,080411273
414	2019	0,012190435	0,038273062	0,101066537	0,001465517	0,080033402
414	2020	0,017412445	0,02911941	0,10111757	0,00102754	0,092310612
414	2021	0,010534711	0,021493668	0,090063096	0,001300808	0,076729527
415	2017	0,01698691	0,026173125	0,083511365	0,009046715	0,080116908
415	2018	0,01256333	0,02324198	0,075313845	0,016265263	0,063750323
415	2019	0,026384779	0,02040819	0,064889584	0,022205631	0,045268446
415	2020	0,026609293	0,018316229	0,052407434	0,027006855	0,039667102
415	2021	0,024676958	0,01386514	0,055051714	0,031341098	0,039448079
416	2017	0,021346773	0,008801478	0,054375924	0,0325245	0,040957369
416	2018	0,032246229	0,001371083	0,054791697	0,033197565	0,049141726
416	2019	0,025426169	-0,001892708	0,055115782	0,033807715	0,037836891
416	2020	0,034656115	-0,004596384	0,063553655	0,03430883	0,042075266
416	2021	0,02867353	-0,014960971	0,069672408	0,02979195	0,029710534
417	2017	0,038983645	-0,015477833	0,066266508	0,025486963	0,049229144
417	2018	0,027646711	-0,015694754	0,083647357	0,023103115	0,068580229
417	2019	0,028254982	-0,01596253	0,09249538	0,021700127	0,059811703
417	2020	0,022936896	-0,015964142	0,095280598	0,020675799	0,066541171
417	2021	0,032007922	-0,005897079	0,105211262	0,020992869	0,056939137
418	2017	0,027456162	0,000241021	0,105122496	0,028520748	0,044055963
418	2018	0,025385955	0,006315895	0,105108086	0,040455063	0,055457912
418	2019	0,024833132	0,012129135	0,102798928	0,052720374	0,054947066
418	2020	0,027572904	0,018321511	0,101998821	0,051995974	0,063281032
418	2021	0,015636218	0,024597343	0,113284485	0,051440337	0,039164584
419	2017	0,022372419	0,029515506	0,101185104	0,047883816	0,02251147
419	2018	0,026540784	0,035167014	0,092182905	0,04448558	0,025138505
419	2019	0,029006228	0,040499517	0,091186599	0,040922872	0,022362157
419	2020	0,025513143	0,033912745	0,086430968	0,039186849	0,021628521
419	2021	0,024298653	0,030814248	0,085689611	0,030935217	0,026308694
420	2017	0,024770454	0,025293459	0,09946943	0,018123668	0,015527081
420	2018	0,023451695	0,019912867	0,107939961	0,005112362	0,022632619
420	2019	0,02087416	0,014351217	0,113257106	0,002643322	0,01594007
420	2020	0,019170817	0,018686193	0,115567608	0,000612621	0,023141061
420	2021	0,013549414	0,0173725	0,116953701	0,0009092	0,039548264
421	2017	0,006256316	0,017389256	0,121010246	0,0009092	0,040591514
421	2018	0,008528259	0,016660734	0,119329923	0,00090822	0,054751838
421	2019	0,004182759	0,019931531	0,117970538	0,000972533	0,058417036
421	2020	0,002275553	0,022062776	0,120050883	0,000867858	0,04907741
421	2021	0,009496391	0,025080368	0,105688323	0,000970332	0,049592161
422	2017	0,008374066	0,02754651	0,10178866	0,000946989	0,046495273
422	2018	0,011476123	0,034661932	0,103557401	0,000911402	0,061070215
422	2019	0,013159746	0,025025848	0,106705276	0,00058418	0,074352477
422	2020	0,012254971	0,028745885	0,113848451	0,000287601	0,058150841
422	2021	0,012792842	0,03392924	0,124229189	0,000287601	0,053748101
423	2017	0,022330439	0,029385461	0,131832175	0,000302021	0,048720902
423	2018	0,042183658	0,022271921	0,142027173	0,000245605	0,053682119
423	2019	0,057110503	0,017339366	0,154817393	0,000170838	0,07276731
423	2020	0,068797507	0,013530522	0,166408784	4,20044E-05	0,07973249
423	2021	0,071497926	0,010921274	0,170208329	4,03541E-05	0,096125245
424	2017	0,071953442	0,008096495	0,155586113	4,03541E-05	0,075062183
424	2018	0,079069436	0,010228938	0,1413013	0,000321377	0,064238185
424	2019	0,078906109	0,003116548	0,132138116	0,001290649	0,078653386
424	2020	0,097820163	-0,007880885	0,122446817	0,002453512	0,082468684
424	2021	0,082427159	-0,0082249	0,110536947	0,002439091	0,075950025
425	2017	0,061612578	0,003709541	0,111783803	0,003099917	0,09283395
425	2018	0,04748261	0,015864699	0,104051264	0,003748251	0,081807968
425	2019	0,034392739	0,02885931	0,099954435	0,004368123	0,074832369
425	2020	0,03416867	0,022767253	0,098536842	0,004719986	0,06576426
425	2021	0,029710369	0,030351738	0,110232621	0,004999667	0,069069599
426	2017	0,024685655	0,035323418	0,106922655	0,010557776	0,062626032
426	2018	0,027622357	0,042074052	0,107071333	0,015058079	0,046430276
426	2019	0,012350936	0,047842667	0,108822028	0,013895217	0,05641148
426	2020	0,026845477	0,054302876	0,111037657	0,013895217	0,044830946
426	2021	0,031740061	0,047632978	0,100416766	0,013224298	0,026048805
427	2017	0,028254147	0,039542402	0,090247197	0,013340013	0,038544066
427	2018	0,028494447	0,033922145	0,08051554	0,013341188	0,028514655
427	2019	0,024364221	0,046290013	0,064579807	0,013483472	0,009352782
427	2020	0,024402685	0,034066281	0,050445765	0,013508793	0,006142463
427	2021	0,027631357	0,030916196	0,047492723	0,007896646	0,002817926
428	2017	0,020086337	0,033395645	0,059783813	0,006086053	0,003918744
428	2018	0,014159254	0,038540394	0,060114766	0,013507662	0,006889554
428	2019	-0,003502982	0,043843211	0,058575578	0,020883266	0,019721249
428	2020	-0,009988939	0,047468276	0,053964233	0,028328206	0,015865547
428	2021	-0,01044639	0,05196901	0,073792702	0,034388659	-0,004402413
429	2017	-0,009864467	0,04988051	0,074872149	0,034106669	0,016166176
429	2018	-0,002846933	0,04782389	0,076129365	0,033931795	0,019242718
429	2019	0,001407465	0,054732141	0,077482095	0,033864589	0,026431325
429	2020	0,00499429	0,0598147	0,078301105	0,033887777	0,031516959
429	2021	0,015410754	0,05764616	0,059043027	0,030473991	0,034775867
430	2017	0,02272701	0,058285058	0,053287663	0,026465851	0,03376945
430	2018	0,022799847	0,047178777	0,053111232	0,022357915	0,044413311
430	2019	0,023627295	0,051031939	0,053073872	0,015526894	0,04609538
430	2020	0,032562933	0,05393132	0,036859981	0,009263202	0,045484885
430	2021	0,0185774	0,060912424	0,045547332	0,00948414	0,030991264
431	2017	0,01507287	0,060488147	0,046504279	0,010563162	0,02583303
431	2018	0,015709485	0,057216755	0,050420961	0,012902584	0,022468536
431	2019	0,009263438	0,049714083	0,055027975	0,01544009	0,026086896
431	2020	0,008075912	0,04547019	0,061501496	0,016908121	0,028574485
431	2021	0,006744382	0,037883628	0,066858246	0,01511433	0,017839493
432	2017	0,009443541	0,039376233	0,08148598	0,012212165	0,009797132
432	2018	0,012810303	0,029130921	0,081655582	0,013816248	0,008104959
432	2019	0,010927632	0,020769031	0,082012456	0,014915269	0,033403748
432	2020	0,023656748	0,010489371	0,086002383	0,014638352	0,04489626
432	2021	0,029010452	0,008453002	0,099635143	0,013468204	0,054954897
433	2017	0,027747999	0,015279801	0,103439643	0,011457006	0,075052822
433	2018	0,024748517	0,012928199	0,108206536	0,009304897	0,078076531
433	2019	0,016938002	0,009806019	0,12139149	0,008240438	0,067320368
433	2020	0,013930125	0,017571204	0,124014132	0,00754998	0,072688127
433	2021	0,01408828	0,022048262	0,109509421	0,007843763	0,081512559
434	2017	0,011434718	0,019640361	0,10886	0,006241213	0,081926651
434	2018	0,004905881	0,016480331	0,109215605	0,005861636	0,064265348
434	2019	0,005528031	0,026973826	0,098496268	0,006995546	0,052483262
434	2020	0,004613947	0,025249139	0,0868584	0,008550065	0,063513851
434	2021	0,002725773	0,022804687	0,082307966	0,009846937	0,039237637
435	2017	0,004357175	0,025141721	0,084667517	0,013508803	0,024746857
435	2018	0,006620253	0,027699253	0,08116584	0,016230242	0,034376412
435	2019	0,007384219	0,019431142	0,085940453	0,019170508	0,044955256
435	2020	0,007719718	0,015180628	0,093161777	0,021998987	0,042177962
435	2021	0,009904377	0,017033585	0,104892149	0,024278883	0,054502217
436	2017	0,009328295	0,017487286	0,104256518	0,035094157	0,059485531
436	2018	0,005781127	0,005622836	0,103936161	0,046599629	0,058157207
436	2019	-0,002139731	0,005654238	0,102566225	0,057551237	0,046019237
436	2020	0,001336575	-0,002401694	0,101232158	0,068907621	0,052031494
436	2021	-0,0013467	0,006708486	0,092296025	0,077833206	0,064920041
